id,sura_id,index,text,juz,page
1631,12,33,۞ قَالَ رَبِّ اِ۬لسِّجْنُ أَحَبُّ إِلَيَّ مِمَّا يَدْعُونَنِےٓ إِلَيْهِ وَإِلَّا تَصْرِفْ عَنِّے كَيْدَهُنَّ أَصْبُ إِلَيْهِنَّ وَأَكُن مِّنَ اَ۬لْجَٰهِلِينَۖ,12,239
1632,12,34,فَاسْتَجَابَ لَهُۥ رَبُّهُۥ فَصَرَفَ عَنْهُ كَيْدَهُنَّۖ إِنَّهُۥ هُوَ اَ۬لسَّمِيعُ اُ۬لْعَلِيمُۖ,12,239
1633,12,35,ثُمَّ بَدَا لَهُم مِّنۢ بَعْدِ مَا رَأَوُاْ اُ۬لَايَٰتِ لَيَسْجُنُنَّهُۥ حَتَّىٰ حِينٖۖ,12,239
1634,12,36,وَدَخَلَ مَعَهُ اُ۬لسِّجْنَ فَتَيَٰنِۖ قَالَ أَحَدُهُمَآ إِنِّيَ أَر۪يٰنِيَ أَعْصِرُ خَمْراٗۖ وَقَالَ اَ۬لَاخَرُ إِنِّيَ أَر۪يٰنِيَ أَحْمِلُ فَوْقَ رَأْسِے خُبْزاٗ تَاكُلُ اُ۬لطَّيْرُ مِنْهُۖ نَبِّئْنَا بِتَاوِيلِهِۦٓ إِنَّا نَر۪يٰكَ مِنَ اَ۬لْمُحْسِنِينَۖ,12,239
1635,12,37,قَالَ لَا يَاتِيكُمَا طَعَامٞ تُرْزَقَٰنِهِۦٓ إِلَّا نَبَّأْتُكُمَا بِتَاوِيلِهِۦ قَبْلَ أَنْ يَّاتِيَكُمَاۖ ذَٰلِكُمَا مِمَّا عَلَّمَنِے رَبِّيَۖ إِنِّے تَرَكْتُ مِلَّةَ قَوْمٖ لَّا يُومِنُونَ بِاللَّهِ وَهُم بِالَاخِرَةِ هُمْ كَٰفِرُونَۖ,12,239
1636,12,38,وَاتَّبَعْتُ مِلَّةَ ءَابَآءِيَ إِبْرَٰهِيمَ وَإِسْحَٰقَ وَيَعْقُوبَۖ مَا كَانَ لَنَآ أَن نُّشْرِكَ بِاللَّهِ مِن شَےْءٖۖ ذَٰلِكَ مِن فَضْلِ اِ۬للَّهِ عَلَيْنَا وَعَلَى اَ۬لنَّاسِۖ وَلَٰكِنَّ أَكْثَرَ اَ۬لنَّاسِ لَا يَشْكُرُونَۖ,12,240
1637,12,39,يَٰصَٰحِبَيِ اِ۬لسِّجْنِ ءَآرْبَابٞ مُّتَفَرِّقُونَ خَيْرٌ اَمِ اِ۬للَّهُ اُ۬لْوَٰحِدُ اُ۬لْقَهَّارُۖ,12,240
1638,12,40,مَا تَعْبُدُونَ مِن دُونِهِۦٓ إِلَّآ أَسْمَآءٗ سَمَّيْتُمُوهَآ أَنتُمْ وَءَابَآؤُكُم مَّآ أَنزَلَ اَ۬للَّهُ بِهَا مِن سُلْطَٰنٍۖ اِنِ اِ۬لْحُكْمُ إِلَّا لِلهِۖ أَمَرَ أَلَّا تَعْبُدُوٓاْ إِلَّآ إِيَّاهُۖ ذَٰلِكَ اَ۬لدِّينُ اُ۬لْقَيِّمُۖ وَلَٰكِنَّ أَكْثَرَ اَ۬لنَّاسِ لَا يَعْلَمُونَۖ,12,240
1639,12,41,يَٰصَٰحِبَيِ اِ۬لسِّجْنِ أَمَّآ أَحَدُكُمَا فَيَسْقِے رَبَّهُۥ خَمْراٗۖ وَأَمَّا اَ۬لَاخَرُ فَيُصْلَبُ فَتَاكُلُ اُ۬لطَّيْرُ مِن رَّأْسِهِۦۖ قُضِيَ اَ۬لَامْرُ اُ۬لذِے فِيهِ تَسْتَفْتِيَٰنِۖ,12,240
1640,12,42,۞ وَقَالَ لِلذِے ظَنَّ أَنَّهُۥ نَاجٖ مِّنْهُمَا اَ۟ذْكُرْنِے عِندَ رَبِّكَۖ فَأَنس۪يٰهُ اُ۬لشَّيْطَٰنُ ذِكْرَ رَبِّهِۦ فَلَبِثَ فِے اِ۬لسِّجْنِ بِضْعَ سِنِينَۖ,12,240
1641,12,43,وَقَالَ اَ۬لْمَلِكُ إِنِّيَ أَر۪ىٰ سَبْعَ بَقَرَٰتٖ سِمَانٖ يَاكُلُهُنَّ سَبْعٌ عِجَافٞ وَسَبْعَ سُنۢبُلَٰتٍ خُضْرٖ وَأُخَرَ يَابِسَٰتٖۖ يَٰٓأَيُّهَا اَ۬لْمَلَأُ اَ۬فْتُونِے فِے رُءْيٰ۪يَ إِن كُنتُمْ لِلرُّءْي۪ا تَعْبُرُونَۖ,12,240
1642,12,44,قَالُوٓاْ أَضْغَٰثُ أَحْلَٰمٖۖ وَمَا نَحْنُ بِتَاوِيلِ اِ۬لَاحْلَٰمِ بِعَٰلِمِينَۖ,12,241
1643,12,45,وَقَالَ اَ۬لذِے نَجَا مِنْهُمَا وَادَّكَرَ بَعْدَ أُمَّةٍ اَنَآ أُنَبِّئُكُم بِتَاوِيلِهِۦ فَأَرْسِلُونِۖ,12,241
1644,12,46,يُوسُفُ أَيُّهَا اَ۬لصِّدِّيقُ أَفْتِنَا فِے سَبْعِ بَقَرَٰتٖ سِمَانٖ يَاكُلُهُنَّ سَبْعٌ عِجَافٞ وَسَبْعِ سُنۢبُلَٰتٍ خُضْرٖ وَأُخَرَ يَابِسَٰتٖ لَّعَلِّيَ أَرْجِعُ إِلَى اَ۬لنَّاسِ لَعَلَّهُمْ يَعْلَمُونَۖ,12,241
1645,12,47,قَالَ تَزْرَعُونَ سَبْعَ سِنِينَ دَأْباٗۖ فَمَا حَصَدتُّمْ فَذَرُوهُ فِے سُنۢبُلِهِۦٓ إِلَّا قَلِيلاٗ مِّمَّا تَاكُلُونَۖ,12,241
1646,12,48,ثُمَّ يَاتِے مِنۢ بَعْدِ ذَٰلِكَ سَبْعٞ شِدَادٞ يَاكُلْنَ مَا قَدَّمْتُمْ لَهُنَّ إِلَّا قَلِيلاٗ مِّمَّا تُحْصِنُونَۖ,12,241
1647,12,49,ثُمَّ يَاتِے مِنۢ بَعْدِ ذَٰلِكَ عَامٞ فِيهِ يُغَاثُ اُ۬لنَّاسُ وَفِيهِ يَعْصِرُونَۖ,12,241
1648,12,50,وَقَالَ اَ۬لْمَلِكُ اُ۪يتُونِے بِهِۦۖ فَلَمَّا جَآءَهُ اُ۬لرَّسُولُ قَالَ اَ۪رْجِعِ اِلَىٰ رَبِّكَ فَسْـَٔلْهُ مَا بَالُ اُ۬لنِّسْوَةِ اِ۬لتِے قَطَّعْنَ أَيْدِيَهُنَّۖ إِنَّ رَبِّے بِكَيْدِهِنَّ عَلِيمٞۖ,12,241
1649,12,51,قَالَ مَا خَطْبُكُنَّ إِذْ رَٰوَدتُّنَّ يُوسُفَ عَن نَّفْسِهِۦۖ قُلْنَ حَٰشَ لِلهِ مَا عَلِمْنَا عَلَيْهِ مِن سُوٓءٖۖ قَالَتِ اِ۪مْرَأَتُ اُ۬لْعَزِيزِ اِ۬لَٰنَ حَصْحَصَ اَ۬لْحَقُّ أَنَا رَٰوَدتُّهُۥ عَن نَّفْسِهِۦ وَإِنَّهُۥ لَمِنَ اَ۬لصَّٰدِقِينَۖ,12,241
1650,12,52,ذَٰلِكَ لِيَعْلَمَ أَنِّے لَمَ اَخُنْهُ بِالْغَيْبِ وَأَنَّ اَ۬للَّهَ لَا يَهْدِے كَيْدَ اَ۬لْخَآئِنِينَۖ,12,241
1651,12,53,۞ وَمَآ أُبَرِّۓُ نَفْسِيَۖ إِنَّ اَ۬لنَّفْسَ لَأَمَّارَةُۢ بِالسُّوٓءِ الَّا مَا رَحِمَ رَبِّيَۖ إِنَّ رَبِّے غَفُورٞ رَّحِيمٞۖ,13,242
1652,12,54,وَقَالَ اَ۬لْمَلِكُ اُ۪يتُونِے بِهِۦٓ أَسْتَخْلِصْهُ لِنَفْسِےۖ فَلَمَّا كَلَّمَهُۥ قَالَ إِنَّكَ اَ۬لْيَوْمَ لَدَيْنَا مَكِينٌ اَمِينٞۖ,13,242
1653,12,55,قَالَ اَ۪جْعَلْنِے عَلَىٰ خَزَآئِنِ اِ۬لَارْضِ إِنِّے حَفِيظٌ عَلِيمٞۖ,13,242
1654,12,56,وَكَذَٰلِكَ مَكَّنَّا لِيُوسُفَ فِے اِ۬لَارْضِ يَتَبَوَّأُ مِنْهَا حَيْثُ يَشَآءُۖ نُصِيبُ بِرَحْمَتِنَا مَن نَّشَآءُ وَلَا نُضِيعُ أَجْرَ اَ۬لْمُحْسِنِينَۖ,13,242
1655,12,57,وَلَأَجْرُ اُ۬لَاخِرَةِ خَيْرٞ لِّلذِينَ ءَامَنُواْ وَكَانُواْ يَتَّقُونَۖ,13,242
1656,12,58,وَجَآءَ ا۪خْوَةُ يُوسُفَ فَدَخَلُواْ عَلَيْهِ فَعَرَفَهُمْ وَهُمْ لَهُۥ مُنكِرُونَۖ,13,242
1657,12,59,وَلَمَّا جَهَّزَهُم بِجَهَازِهِمْ قَالَ اَ۪يتُونِے بِأَخٖ لَّكُم مِّنَ اَبِيكُمُۥٓۖ أَلَا تَرَوْنَ أَنِّيَ أُوفِے اِ۬لْكَيْلَ وَأَنَا خَيْرُ اُ۬لْمُنزِلِينَۖ,13,242
1658,12,60,فَإِن لَّمْ تَاتُونِے بِهِۦ فَلَا كَيْلَ لَكُمْ عِندِے وَلَا تَقْرَبُونِۖ,13,242
1659,12,61,قَالُواْ سَنُرَٰوِدُ عَنْهُ أَبَاهُ وَإِنَّا لَفَٰعِلُونَۖ,13,242
1660,12,62,وَقَالَ لِفِتْيَتِهِ اِ۪جْعَلُواْ بِضَٰعَتَهُمْ فِے رِحَالِهِمْ لَعَلَّهُمْ يَعْرِفُونَهَآ إِذَا اَ۪نقَلَبُوٓاْ إِلَىٰٓ أَهْلِهِمْ لَعَلَّهُمْ يَرْجِعُونَۖ,13,242
1661,12,63,فَلَمَّا رَجَعُوٓاْ إِلَىٰٓ أَبِيهِمْ قَالُواْ يَٰٓأَبَانَا مُنِعَ مِنَّا اَ۬لْكَيْلُ فَأَرْسِلْ مَعَنَآ أَخَانَا نَكْتَلْ وَإِنَّا لَهُۥ لَحَٰفِظُونَۖ,13,242
1662,12,64,قَالَ هَلَ اٰمَنُكُمْ عَلَيْهِ إِلَّا كَمَآ أَمِنتُكُمْ عَلَىٰٓ أَخِيهِ مِن قَبْلُۖ فَاللَّهُ خَيْرٌ حِفْظاٗۖ وَهُوَ أَرْحَمُ اُ۬لرَّٰحِمِينَۖ,13,243
1663,12,65,وَلَمَّا فَتَحُواْ مَتَٰعَهُمْ وَجَدُواْ بِضَٰعَتَهُمْ رُدَّتِ اِلَيْهِمْ قَالُواْ يَٰٓأَبَانَا مَا نَبْغِےۖ هَٰذِهِۦ بِضَٰعَتُنَا رُدَّتِ اِلَيْنَا وَنَمِيرُ أَهْلَنَا وَنَحْفَظُ أَخَانَا وَنَزْدَادُ كَيْلَ بَعِيرٖۖ ذَٰلِكَ كَيْلٞ يَسِيرٞۖ,13,243
1664,12,66,۞ قَالَ لَنُ ا۟رْسِلَهُۥ مَعَكُمْ حَتَّىٰ تُوتُونِ مَوْثِقاٗ مِّنَ اَ۬للَّهِ لَتَاتُنَّنِے بِهِۦٓ إِلَّآ أَنْ يُّحَاطَ بِكُمْۖ فَلَمَّآ ءَاتَوْهُ مَوْثِقَهُمْ قَالَ اَ۬للَّهُ عَلَىٰ مَا نَقُولُ وَكِيلٞۖ,13,243
1665,12,67,وَقَالَ يَٰبَنِيَّ لَا تَدْخُلُواْ مِنۢ بَابٖ وَٰحِدٖ وَادْخُلُواْ مِنَ اَبْوَٰبٖ مُّتَفَرِّقَةٖۖ وَمَآ أُغْنِے عَنكُم مِّنَ اَ۬للَّهِ مِن شَےْءٍۖ اِنِ اِ۬لْحُكْمُ إِلَّا لِلهِۖ عَلَيْهِ تَوَكَّلْتُۖ وَعَلَيْهِ فَلْيَتَوَكَّلِ اِ۬لْمُتَوَكِّلُونَۖ,13,243
1666,12,68,وَلَمَّا دَخَلُواْ مِنْ حَيْثُ أَمَرَهُمُۥٓ أَبُوهُم مَّا كَانَ يُغْنِے عَنْهُم مِّنَ اَ۬للَّهِ مِن شَےْءٍ اِلَّا حَاجَةٗ فِے نَفْسِ يَعْقُوبَ قَض۪يٰهَاۖ وَإِنَّهُۥ لَذُو عِلْمٖ لِّمَا عَلَّمْنَٰهُۖ وَلَٰكِنَّ أَكْثَرَ اَ۬لنَّاسِ لَا يَعْلَمُونَۖ,13,243
1667,12,69,وَلَمَّا دَخَلُواْ عَلَىٰ يُوسُفَ ءَاو۪ىٰٓ إِلَيْهِ أَخَاهُۖ قَالَ إِنِّيَ أَنَآ أَخُوكَ فَلَا تَبْتَئِسْ بِمَا كَانُواْ يَعْمَلُونَۖ,13,243
1668,12,70,فَلَمَّا جَهَّزَهُم بِجَهَازِهِمْ جَعَلَ اَ۬لسِّقَايَةَ فِے رَحْلِ أَخِيهِ ثُمَّ أَذَّنَ مُوَ۬ذِّنٌ اَيَّتُهَا اَ۬لْعِيرُ إِنَّكُمْ لَسَٰرِقُونَۖ,13,244
1669,12,71,قَالُواْ وَأَقْبَلُواْ عَلَيْهِم مَّاذَا تَفْقِدُونَۖ,13,244
1670,12,72,قَالُواْ نَفْقِدُ صُوَاعَ اَ۬لْمَلِكِۖ وَلِمَن جَآءَ بِهِۦ حِمْلُ بَعِيرٖ وَأَنَا بِهِۦ زَعِيمٞۖ,13,244
1671,12,73,قَالُواْ تَاللَّهِ لَقَدْ عَلِمْتُم مَّا جِئْنَا لِنُفْسِدَ فِے اِ۬لَارْضِ وَمَا كُنَّا سَٰرِقِينَۖ,13,244
1672,12,74,قَالُواْ فَمَا جَزَٰٓؤُهُۥٓ إِن كُنتُمْ كَٰذِبِينَۖ,13,244
1673,12,75,قَالُواْ جَزَٰٓؤُهُۥ مَنْ وُّجِدَ فِے رَحْلِهِۦ فَهُوَ جَزَٰٓؤُهُۥۖ كَذَٰلِكَ نَجْزِے اِ۬لظَّٰلِمِينَۖ,13,244
1674,12,76,فَبَدَأَ بِأَوْعِيَتِهِمْ قَبْلَ وِعَآءِ اَ۬خِيهِ ثُمَّ اَ۪سْتَخْرَجَهَا مِنْ وِّعَآءِ اَ۬خِيهِۖ كَذَٰلِكَ كِدْنَا لِيُوسُفَۖ مَا كَانَ لِيَاخُذَ أَخَاهُ فِے دِينِ اِ۬لْمَلِكِ إِلَّآ أَنْ يَّشَآءَ اَ۬للَّهُۖ نَرْفَعُ دَرَجَٰتِ مَن نَّشَآءُۖ وَفَوْقَ كُلِّ ذِے عِلْمٍ عَلِيمٞۖ,13,244
1675,12,77,۞ قَالُوٓاْ إِنْ يَّسْرِقْ فَقَدْ سَرَقَ أَخٞ لَّهُۥ مِن قَبْلُۖ فَأَسَرَّهَا يُوسُفُ فِے نَفْسِهِۦ وَلَمْ يُبْدِهَا لَهُمْۖ قَالَ أَنتُمْ شَرّٞ مَّكَاناٗۖ وَاللَّهُ أَعْلَمُ بِمَا تَصِفُونَۖ,13,244
1676,12,78,قَالُواْ يَٰٓأَيُّهَا اَ۬لْعَزِيزُ إِنَّ لَهُۥٓ أَباٗ شَيْخاٗ كَبِيراٗ فَخُذَ اَحَدَنَا مَكَانَهُۥٓ إِنَّا نَر۪يٰكَ مِنَ اَ۬لْمُحْسِنِينَۖ,13,244
1677,12,79,قَالَ مَعَاذَ اَ۬للَّهِ أَن نَّاخُذَ إِلَّا مَنْ وَّجَدْنَا مَتَٰعَنَا عِندَهُۥٓ إِنَّآ إِذاٗ لَّظَٰلِمُونَۖ,13,245
1678,12,80,فَلَمَّا اَ۪سْتَيْـَٔسُواْ مِنْهُ خَلَصُواْ نَجِيّاٗۖ قَالَ كَبِيرُهُمُۥٓ أَلَمْ تَعْلَمُوٓاْ أَنَّ أَبَاكُمْ قَدَ اَخَذَ عَلَيْكُم مَّوْثِقاٗ مِّنَ اَ۬للَّهِۖ وَمِن قَبْلُ مَا فَرَّطْتُّمْ فِے يُوسُفَۖ فَلَنَ اَبْرَحَ اَ۬لَارْضَ حَتَّىٰ يَاذَنَ لِيَ أَبِيَ أَوْ يَحْكُمَ اَ۬للَّهُ لِےۖ وَهُوَ خَيْرُ اُ۬لْحَٰكِمِينَۖ,13,245
1679,12,81,اَ۪رْجِعُوٓاْ إِلَىٰٓ أَبِيكُمْ فَقُولُواْ يَٰٓأَبَانَآ إِنَّ اَ۪بْنَكَ سَرَقَۖ وَمَا شَهِدْنَآ إِلَّا بِمَا عَلِمْنَا وَمَا كُنَّا لِلْغَيْبِ حَٰفِظِينَۖ,13,245
1680,12,82,وَسْـَٔلِ اِ۬لْقَرْيَةَ اَ۬لتِے كُنَّا فِيهَا وَالْعِيرَ اَ۬لتِےٓ أَقْبَلْنَا فِيهَا وَإِنَّا لَصَٰدِقُونَۖ,13,245
1681,12,83,قَالَ بَلْ سَوَّلَتْ لَكُمُۥٓ أَنفُسُكُمُۥٓ أَمْراٗۖ فَصَبْرٞ جَمِيلٌۖ عَسَى اَ۬للَّهُ أَنْ يَّاتِيَنِے بِهِمْ جَمِيعاًۖ اِنَّهُۥ هُوَ اَ۬لْعَلِيمُ اُ۬لْحَكِيمُۖ,13,245
1682,12,84,وَتَوَلّ۪ىٰ عَنْهُمْ وَقَالَ يَٰٓأَسَف۪ىٰ عَلَىٰ يُوسُفَۖ وَابْيَضَّتْ عَيْنَٰهُ مِنَ اَ۬لْحُزْنِ فَهُوَ كَظِيمٞۖ,13,245
1683,12,85,قَالُواْ تَاللَّهِ تَفْتَؤُاْ تَذْكُرُ يُوسُفَ حَتَّىٰ تَكُونَ حَرَضاً اَوْ تَكُونَ مِنَ اَ۬لْهَٰلِكِينَۖ,13,245
1684,12,86,قَالَ إِنَّمَآ أَشْكُواْ بَثِّے وَحُزْنِيَ إِلَى اَ۬للَّهِۖ وَأَعْلَمُ مِنَ اَ۬للَّهِ مَا لَا تَعْلَمُونَۖ,13,245
1685,12,87,يَٰبَنِيَّ اَ۪ذْهَبُواْ فَتَحَسَّسُواْ مِنْ يُّوسُفَ وَأَخِيهِ وَلَا تَاْيْـَٔسُواْ مِن رَّوْحِ اِ۬للَّهِۖ إِنَّهُۥ لَا يَاْيْـَٔسُ مِن رَّوْحِ اِ۬للَّهِ إِلَّا اَ۬لْقَوْمُ اُ۬لْكَٰفِرُونَۖ,13,246
1686,12,88,۞ فَلَمَّا دَخَلُواْ عَلَيْهِ قَالُواْ يَٰٓأَيُّهَا اَ۬لْعَزِيزُ مَسَّنَا وَأَهْلَنَا اَ۬لضُّرُّ وَجِئْنَا بِبِضَٰعَةٖ مُّزْج۪يٰةٖۖ فَأَوْفِ لَنَا اَ۬لْكَيْلَ وَتَصَدَّقْ عَلَيْنَآۖ إِنَّ اَ۬للَّهَ يَجْزِے اِ۬لْمُتَصَدِّقِينَۖ,13,246
1687,12,89,قَالَ هَلْ عَلِمْتُم مَّا فَعَلْتُم بِيُوسُفَ وَأَخِيهِ إِذَ اَنتُمْ جَٰهِلُونَۖ,13,246
1688,12,90,قَالُوٓاْ أَ۟نَّكَ لَأَنتَ يُوسُفُۖ قَالَ أَنَا يُوسُفُ وَهَٰذَآ أَخِےۖ قَدْ مَنَّ اَ۬للَّهُ عَلَيْنَآۖ إِنَّهُۥ مَنْ يَّتَّقِ وَيَصْبِرْ فَإِنَّ اَ۬للَّهَ لَا يُضِيعُ أَجْرَ اَ۬لْمُحْسِنِينَۖ,13,246
1689,12,91,قَالُواْ تَاللَّهِ لَقَدَ اٰثَرَكَ اَ۬للَّهُ عَلَيْنَا وَإِن كُنَّا لَخَٰطِـِٕينَۖ,13,246
1690,12,92,قَالَ لَا تَثْرِيبَ عَلَيْكُمُۖ اُ۬لْيَوْمَ يَغْفِرُ اُ۬للَّهُ لَكُمْۖ وَهُوَ أَرْحَمُ اُ۬لرَّٰحِمِينَۖ,13,246
1691,12,93,اَ۪ذْهَبُواْ بِقَمِيصِے هَٰذَا فَأَلْقُوهُ عَلَىٰ وَجْهِ أَبِے يَاتِ بَصِيراٗ وَاتُونِے بِأَهْلِكُمُۥٓ أَجْمَعِينَۖ,13,246
1692,12,94,وَلَمَّا فَصَلَتِ اِ۬لْعِيرُ قَالَ أَبُوهُمُۥٓ إِنِّے لَأَجِدُ رِيحَ يُوسُفَ لَوْلَآ أَن تُفَنِّدُونِۖ,13,246
1693,12,95,قَالُواْ تَاللَّهِ إِنَّكَ لَفِے ضَلَٰلِكَ اَ۬لْقَدِيمِۖ,13,246
1694,12,96,فَلَمَّآ أَن جَآءَ اَ۬لْبَشِيرُ أَلْق۪يٰهُ عَلَىٰ وَجْهِهِۦ فَارْتَدَّ بَصِيراٗۖ قَالَ أَلَمَ اَقُل لَّكُمُۥٓ إِنِّيَ أَعْلَمُ مِنَ اَ۬للَّهِ مَا لَا تَعْلَمُونَۖ,13,247
1695,12,97,قَالُواْ يَٰٓأَبَانَا اَ۪سْتَغْفِرْ لَنَا ذُنُوبَنَآ إِنَّا كُنَّا خَٰطِـِٕينَۖ,13,247
1696,12,98,قَالَ سَوْفَ أَسْتَغْفِرُ لَكُمْ رَبِّيَۖ إِنَّهُۥ هُوَ اَ۬لْغَفُورُ اُ۬لرَّحِيمُۖ,13,247
1697,12,99,فَلَمَّا دَخَلُواْ عَلَىٰ يُوسُفَ ءَاو۪ىٰٓ إِلَيْهِ أَبَوَيْهِ وَقَالَ اَ۟دْخُلُواْ مِصْرَ إِن شَآءَ اَ۬للَّهُ ءَامِنِينَۖ,13,247
1698,12,100,وَرَفَعَ أَبَوَيْهِ عَلَى اَ۬لْعَرْشِ وَخَرُّواْ لَهُۥ سُجَّداٗۖ وَقَالَ يَٰٓأَبَتِ هَٰذَا تَاوِيلُ رُءْيٰ۪يَ مِن قَبْلُ قَدْ جَعَلَهَا رَبِّے حَقّاٗۖ وَقَدَ اَحْسَنَ بِيَ إِذَ اَخْرَجَنِے مِنَ اَ۬لسِّجْنِ وَجَآءَ بِكُم مِّنَ اَ۬لْبَدْوِ مِنۢ بَعْدِ أَن نَّزَغَ اَ۬لشَّيْطَٰنُ بَيْنِے وَبَيْنَ إِخْوَتِيَۖ إِنَّ رَبِّے لَطِيفٞ لِّمَا يَشَآءُۖ اِ۪نَّهُۥ هُوَ اَ۬لْعَلِيمُ اُ۬لْحَكِيمُۖ,13,247
